"Country","Year","Emissions.per.Capita","Gini.Disposoble.Income","Top.Percentile.Income.Share","GDP.per.Capita","Democracy.Index.total.core","Carbon.Footprint","Economies.by.per.capita.GNI.in.2012","Urban Population Percent"
"Iceland",2012,14.835020813982,25.2,0.2701,49191.57442,0.930542047790633,6.110064253,"High-income",93.6
"Iceland",2013,14.891277751023,24.8,0.29,50946.81626,0.922712067430749,6.171219865,"High-income",93.633
"Iceland",2014,14.058146704482,24.9,0.2887,51233.24405,0.921186976468314,6.232375477,"High-income",93.667
"Iceland",2015,14.632238228643,24.9,0.2879,52951.68151,0.921628757122236,6.293531089,"High-income",93.7
"Iceland",2016,13.171404659487,24.9,0.2846,55513.6423,0.921870326123396,6.3546867,"High-income",93.735
"Iceland",2017,13.63661313401,24.6,0.2838,56501.45768,0.919213842171468,6.415842312,"High-income",93.773
"Iceland",2018,13.517923933091,24.6,0.2837,57697.80442,0.928685825514518,6.476997924,"High-income",93.813
"Iceland",2019,12.926361627746,24.6,0.2836,57493.41953,0.921887257186873,6.538153536,"High-income",93.855
"Iceland",2020,12.233421203442,NA,0.2837,52641.72348,0.908030200786307,5.884338182,"High-income",93.898
"Iceland",2021,12.597637029112,NA,0.2837,54506.72805,NA,NA,"High-income",93.944
"Iceland",2022,12.560532520369,NA,0.2722,57933.47483,NA,NA,"High-income",93.992
"Iceland",2023,11.885857588211,NA,0.2721,59096.44447,NA,NA,"High-income",94.042
"Jamaica",1970,4.9200365098676,NA,NA,4763.608716,0.694651820257368,NA,"Upper middle income",41.324
"Jamaica",1971,4.8437510952278,NA,NA,4815.243796,0.694651820257368,NA,"Upper middle income",41.858
"Jamaica",1972,4.7480941298069,NA,NA,5600.573686,0.697991667872757,NA,"Upper middle income",42.395
"Jamaica",1973,4.9505822679123,NA,NA,5213.255126,0.712834284429636,NA,"Upper middle income",42.933
"Jamaica",1974,5.0304032945078,NA,NA,4918.324201,0.70933411756065,NA,"Upper middle income",43.472
"Jamaica",1975,4.2680665669922,NA,NA,4837.511997,0.709567442249819,NA,"Upper middle income",44.013
"Jamaica",1976,3.8051230199642,NA,NA,4454.989387,0.699952732468466,NA,"Upper middle income",44.557
"Jamaica",1977,4.058239857449,NA,NA,4286.713315,0.699952732468466,NA,"Upper middle income",45.1
"Jamaica",1978,4.0874513150731,NA,NA,4234.959837,0.69427940055475,NA,"Upper middle income",45.645
"Jamaica",1979,3.9039806486455,NA,NA,4141.33628,0.700104605457616,NA,"Upper middle income",46.191
"Jamaica",1980,3.7457177260341,NA,0.5525,3857.065616,0.694164366536298,10.14090544,"Upper middle income",46.739
"Jamaica",1981,3.6432283376613,NA,0.5525,3907.586986,0.699773128166854,9.616431741,"Upper middle income",47.286
"Jamaica",1982,3.1555786035253,NA,0.5525,3934.023621,0.699773128166854,8.416572692,"Upper middle income",47.813
"Jamaica",1983,3.1743616852227,NA,0.5525,3953.617709,0.693090518575365,8.727836709,"Upper middle income",48.016
"Jamaica",1984,2.9745257721328,NA,0.5525,3841.535257,0.69283733697926,7.142053959,"Upper middle income",48.22
"Jamaica",1985,2.6586400042901,NA,0.5525,3685.981782,0.693178014068708,6.998841902,"Upper middle income",48.424
"Jamaica",1986,2.5728023726321,NA,0.5525,3720.503502,0.693178014068708,6.430173987,"Upper middle income",48.628
"Jamaica",1987,2.6275326319843,NA,0.5525,3982.112647,0.693178014068708,7.398694388,"Upper middle income",48.832
"Jamaica",1988,2.7001162724726,43.6,0.5525,4112.196843,0.698007380700022,7.069971259,"Upper middle income",49.036
"Jamaica",1989,3.2797740811546,43.6,0.5525,4377.062944,0.726745789331409,9.222761633,"Upper middle income",49.24
"Jamaica",1990,3.7940365691086,43.6,0.5525,4526.501593,0.748653971770462,9.580175569,"Upper middle income",49.444
"Jamaica",1991,3.7586378556351,43.5,0.5525,4704.012225,0.748653971770462,9.48666587,"Upper middle income",49.656
"Jamaica",1992,4.0504364315333,43.4,0.5525,4748.862051,0.75130848707798,9.183422013,"Upper middle income",49.896
"Jamaica",1993,4.0790390184076,43.3,0.5525,5142.588352,0.762137043296799,10.07634737,"Upper middle income",50.136
"Jamaica",1994,4.0589963453148,43.3,0.5525,5160.430796,0.761538855021458,9.959787398,"Upper middle income",50.375
"Jamaica",1995,4.1565879996157,43.3,0.5525,5229.030671,0.76740029546876,11.23455673,"Upper middle income",50.615
"Jamaica",1996,4.2484438503961,43.4,0.5525,5172.782396,0.767896414210884,9.821359026,"Upper middle income",50.855
"Jamaica",1997,4.2802892082272,43.6,0.5525,5066.852826,0.778483216925193,10.4619293,"Upper middle income",51.095
"Jamaica",1998,4.4373786003611,43.8,0.5525,4906.414509,0.781819792050516,12.40309362,"Upper middle income",51.335
"Jamaica",1999,4.5106910292991,43.9,0.5525,4919.417447,0.781819792050516,12.17939645,"Upper middle income",51.574
"Jamaica",2000,4.4928138919524,44.1,0.5525,4928.331884,0.802603622449394,10.21557856,"Upper middle income",51.814
"Jamaica",2001,4.4840378408499,44.2,0.5636,4963.066073,0.802603622449394,13.05443572,"Upper middle income",52.053
"Jamaica",2002,4.4364578766771,44.4,0.5626,5031.195644,0.820326876575666,11.02431131,"Upper middle income",52.251
"Jamaica",2003,4.545144338834,44.3,0.5605,5184.142887,0.826320366206205,13.47689512,"Upper middle income",52.437
"Jamaica",2004,4.5060895674943,44.2,0.556,5222.097988,0.826320366206205,14.21347717,"Upper middle income",52.625
"Jamaica",2005,4.4738350766425,43.9,0.5555,5239.672903,0.83366722896581,15.27620434,"Upper middle income",52.811
"Jamaica",2006,4.953676761768,43.7,0.5529,5363.826903,0.836089504033471,17.18414949,"Upper middle income",52.998
"Jamaica",2007,4.8890079990981,43.5,0.5641,5414.908807,0.844884602700892,17.15864248,"Upper middle income",53.184
"Jamaica",2008,4.0011156987776,43.4,0.56,5347.632745,0.844884602700892,16.84767429,"Upper middle income",53.371
"Jamaica",2009,3.3210332318312,43.3,0.5486,5094.030874,0.844884602700892,11.40801769,"Upper middle income",53.557
"Jamaica",2010,3.1686170498453,43.3,0.5478,4998.667181,0.842094801290783,12.01229281,"Upper middle income",53.743
"Jamaica",2011,3.1317737636394,43.3,0.541,5063.193801,0.843891748017589,13.58472706,"Upper middle income",53.93
"Jamaica",2012,2.9143111139803,43.2,0.5332,5010.459674,0.843856704314856,13.18910055,"Upper middle income",54.132
"Jamaica",2013,3.0670622553727,43.2,0.5404,5016.031346,0.851594604019624,13.6082576,"Upper middle income",54.35
"Jamaica",2014,2.9680171340167,43,0.5304,5032.442631,0.853791878965647,12.68013272,"Upper middle income",54.584
"Jamaica",2015,2.9126354765697,42.8,0.5312,5062.895565,0.853791878965647,12.17829721,"Upper middle income",54.833
"Jamaica",2016,3.0856132445038,42.6,0.5334,5119.039719,0.855742380890236,11.46635492,"Upper middle income",55.098
"Jamaica",2017,2.9741565382542,42.6,0.5311,5159.343374,0.858207997842816,11.14247431,"Upper middle income",55.378
"Jamaica",2018,3.4500063002732,42.6,0.5354,5248.774022,0.855304582550529,11.04840003,"Upper middle income",55.674
"Jamaica",2019,3.354200853238,42.7,0.5286,5289.654924,0.85731342136829,11.05465191,"Upper middle income",55.985
"Jamaica",2020,2.4593739594161,42.7,0.5466,4752.333423,0.848810687712744,10.50191931,"Upper middle income",56.311
"Jamaica",2021,2.64893959031,42.8,0.5299,4958.845815,NA,NA,"Upper middle income",56.652
"Jamaica",2022,2.6183761310095,NA,0.5181,5215.086073,NA,NA,"Upper middle income",57.008
"Jamaica",2023,2.7878838544322,NA,0.5181,5328.616241,NA,NA,"Upper middle income",57.378
"Jordan",1970,2.0834284894195,NA,NA,NA,0.319577309038153,NA,"Upper middle income",55.971
"Jordan",1971,2.0430272055637,NA,NA,NA,0.319900242961867,NA,"Upper middle income",56.308
"Jordan",1972,1.7511397708571,NA,NA,NA,0.306182700508569,NA,"Upper middle income",56.645
"Jordan",1973,1.8816074563601,NA,NA,NA,0.306182700508569,NA,"Upper middle income",56.98
"Jordan",1974,1.9408443711384,NA,NA,NA,0.306182700508569,NA,"Upper middle income",57.315
"Jordan",1975,2.0431411303671,NA,NA,NA,0.0753549637238889,NA,"Upper middle income",57.65
"Jordan",1976,2.2655608098212,NA,NA,2926.451256,0.0753549637238889,NA,"Upper middle income",57.984
"Jordan",1977,2.2883199395143,NA,NA,3073.820953,0.0753549637238889,NA,"Upper middle income",58.316
"Jordan",1978,2.6256387138326,NA,NA,3415.765518,0.0753549637238889,NA,"Upper middle income",58.649
"Jordan",1979,2.7253426488344,NA,NA,3991.690342,0.0753549637238889,NA,"Upper middle income",58.98
"Jordan",1980,3.2208551848581,NA,0.4817,4278.632884,0.0768987147291892,14.42290293,"Upper middle income",60.029
"Jordan",1981,3.5518097421281,NA,0.4817,4816.74408,0.0768987147291892,17.12981213,"Upper middle income",61.464
"Jordan",1982,3.6169827810593,NA,0.4817,4939.755373,0.0768987147291892,17.41277426,"Upper middle income",62.882
"Jordan",1983,3.9444657175291,NA,0.4817,4619.982517,0.0768987147291892,17.32677829,"Upper middle income",64.278
"Jordan",1984,4.1094958431743,NA,0.4817,4605.21127,0.121692643635197,17.86745365,"Upper middle income",65.652
"Jordan",1985,4.0671117247349,NA,0.4817,4280.416438,0.125437850716322,18.92326957,"Upper middle income",66.996
"Jordan",1986,4.1102649410545,40.2,0.4817,4312.611019,0.125437850716322,18.94100745,"Upper middle income",68.315
"Jordan",1987,4.4007452054616,40.3,0.4884,4213.354798,0.125437850716322,19.52589389,"Upper middle income",69.606
"Jordan",1988,4.1369378819938,40.4,0.4959,4080.287495,0.126712320785124,18.6825,"Upper middle income",70.868
"Jordan",1989,3.3743368962229,40.6,0.5042,3472.225097,0.407965183429218,17.28864266,"Upper middle income",72.095
"Jordan",1990,3.4083940441777,40.8,0.5137,3202.33686,0.430901534702257,18.67106254,"Upper middle income",73.291
"Jordan",1991,3.3180872417601,40.9,0.5245,3010.137312,0.431754944600521,17.26584365,"Upper middle income",74.455
"Jordan",1992,3.6761603935513,41.1,0.5369,3264.844726,0.426594639099737,20.27319846,"Upper middle income",75.586
"Jordan",1993,3.6207455943923,40.9,0.5212,3238.475417,0.4426753103452,19.67299074,"Upper middle income",76.68
"Jordan",1994,3.5732233881377,40.7,0.5051,3240.445451,0.44289548297072,21.17260532,"Upper middle income",77.74
"Jordan",1995,3.6467579735794,40.4,0.4887,3303.287179,0.442022044656415,21.71768328,"Upper middle income",78.207
"Jordan",1996,3.6098257760651,40.2,0.4718,3262.106152,0.442022044656415,18.83862103,"Upper middle income",78.22
"Jordan",1997,3.6365461519482,39.9,0.4546,3280.697932,0.43446079373721,21.03104328,"Upper middle income",78.232
"Jordan",1998,3.6295252091628,39.7,0.464,3302.299427,0.440693098658204,21.74121836,"Upper middle income",78.245
"Jordan",1999,3.5969186739984,39.5,0.473,3341.656443,0.434494256755578,20.78744507,"Upper middle income",78.258
"Jordan",2000,3.8652987331159,39.3,0.4815,3412.076732,0.0911999615757258,20.84717484,"Upper middle income",78.27
"Jordan",2001,3.8414312279743,39,0.4896,3518.766353,0.0906773706488852,24.00018091,"Upper middle income",78.283
"Jordan",2002,3.9485912561005,38.8,0.4973,3644.624346,0.0906773706488852,26.40456918,"Upper middle income",78.296
"Jordan",2003,3.9915851362805,38.6,0.5011,3713.151936,0.452490709703024,26.1404189,"Upper middle income",78.308
"Jordan",2004,4.1790484388267,38.5,0.5047,3935.157047,0.452490709703024,29.1460986,"Upper middle income",78.321
"Jordan",2005,4.3378783621354,38.4,0.508,4151.61313,0.454510705181054,31.79214371,"Upper middle income",79.485
"Jordan",2006,4.2399847419299,38.3,0.5112,4209.86864,0.455166969388119,31.02374804,"Upper middle income",80.97
"Jordan",2007,4.2401952604503,37.9,0.5143,4287.352298,0.454137448681868,31.28416361,"Upper middle income",82.371
"Jordan",2008,3.9950361346797,37.6,0.5173,4489.955455,0.456690167260423,32.98204892,"Upper middle income",83.692
"Jordan",2009,3.8774044761762,37.8,0.5214,4615.230678,0.459066448486126,34.8069231,"Upper middle income",84.928
"Jordan",2010,3.641383705759,38.1,0.5256,4621.574285,0.476040801162001,32.82459422,"Upper middle income",86.088
"Jordan",2011,3.5584413366656,37.7,0.4976,4631.677038,0.486243755931937,34.24634918,"Upper middle income",87.172
"Jordan",2012,3.8472461271474,37.2,0.499,4677.47614,0.487269925323506,33.74380854,"Upper middle income",88.185
"Jordan",2013,3.6222392035322,36.7,0.5005,4556.520237,0.496186978399668,39.66956565,"Upper middle income",89.125
"Jordan",2014,3.7038296387888,36.9,0.5005,4282.118728,0.496284795602289,40.85923038,"Upper middle income",90
"Jordan",2015,3.5663560913851,37,0.5005,4042.756781,0.496438188997669,39.71340799,"Upper middle income",90.256
"Jordan",2016,3.4733640246541,37.2,0.5005,3933.147046,0.511920773741439,37.87346899,"Upper middle income",90.506
"Jordan",2017,3.5441297040922,37.3,0.5005,3940.701992,0.514200996206605,40.31027429,"Upper middle income",90.747
"Jordan",2018,3.3748936468054,NA,0.5005,3928.770268,0.521647185618355,40.72825993,"Upper middle income",90.979
"Jordan",2019,3.1938869899036,NA,0.5005,3919.064269,0.520809316678066,42.60386141,"Upper middle income",91.203
"Jordan",2020,2.9694784941632,NA,0.5005,3806.879494,0.517841222108855,41.53876487,"Upper middle income",91.418
"Jordan",2021,3.0515443218508,NA,0.5005,3874.327078,NA,NA,"Upper middle income",91.626
"Jordan",2022,3.0584725069329,NA,0.5005,3909.802264,NA,NA,"Upper middle income",91.827
"Jordan",2023,3.1895845957842,NA,0.5005,3950.312273,NA,NA,"Upper middle income",92.02
"Japan",1970,9.6857162869482,23.4,NA,14114.31582,0.879083926145185,NA,"High-income",71.877
"Japan",1971,9.4541196940685,23.2,NA,14456.8212,0.879670326509837,NA,"High-income",72.666
"Japan",1972,9.7173699086625,22.8,NA,15455.13694,0.88089889301368,NA,"High-income",73.452
"Japan",1973,10.615512781747,22.6,NA,16463.27917,0.88089889301368,NA,"High-income",74.22
"Japan",1974,10.429017686784,22.6,NA,16046.78468,0.88089889301368,NA,"High-income",74.975
"Japan",1975,9.783274980056,22.6,NA,16333.67482,0.88089889301368,NA,"High-income",75.716
"Japan",1976,9.9915933984362,22.6,NA,16801.92503,0.880989988000361,NA,"High-income",75.944
"Japan",1977,10.135313615775,22.6,NA,17370.61655,0.880989988000361,NA,"High-income",76.002
"Japan",1978,9.9943165514006,22.8,NA,18120.72843,0.880989988000361,NA,"High-income",76.06
"Japan",1979,10.12991612126,22.9,NA,18953.33391,0.88089889301368,NA,"High-income",76.118
"Japan",1980,9.7972192261965,23.1,0.352,19334.37474,0.88088454568346,1284.9775,"High-income",76.175
"Japan",1981,9.4967668559532,23.5,0.3478,20011.82925,0.88088454568346,1241.956875,"High-income",76.273
"Japan",1982,9.0699851074519,23.7,0.3469,20525.29585,0.88088454568346,1178.5255,"High-income",76.383
"Japan",1983,9.0388174164474,24.1,0.349,21122.96484,0.88080924674936,1147.58275,"High-income",76.493
"Japan",1984,9.5844565688565,24.8,0.3524,21912.15186,0.881933185851987,1203.654375,"High-income",76.603
"Japan",1985,9.3021603297084,24.8,0.3587,22898.99424,0.882041426145613,1198.018,"High-income",76.712
"Japan",1986,9.2185789235142,25.2,0.3665,23527.71252,0.883041749189243,1209.284909,"High-income",76.835
"Japan",1987,9.1959851746,25.6,0.3848,24503.08457,0.883041749189243,1283.032338,"High-income",76.962
"Japan",1988,9.7591308066837,25.7,0.391,26026.86488,0.883041749189243,1451.918392,"High-income",77.088
"Japan",1989,9.9689325606949,25.9,0.3996,27199.93997,0.883041749189243,1520.921071,"High-income",77.213
"Japan",1990,10.578704448818,26.2,0.4052,28422.21312,0.883323220833637,1564.70998,"High-income",77.339
"Japan",1991,10.658467336972,26.9,0.3936,29308.27409,0.883323220833637,1574.612272,"High-income",77.473
"Japan",1992,10.702470098383,27.6,0.3531,29462.65397,0.883323220833637,1662.335549,"High-income",77.61
"Japan",1993,10.648026443143,27.6,0.3582,29232.43979,0.882453674570476,1649.658395,"High-income",77.746
"Japan",1994,11.103862291686,27.9,0.3618,29466.75525,0.886225504399998,1747.33067,"High-income",77.881
"Japan",1995,11.223336508426,28.2,0.3717,30171.16379,0.886753091596024,1802.679279,"High-income",78.016
"Japan",1996,11.305676393509,28.6,0.381,31046.17015,0.886507306316341,1786.728363,"High-income",78.145
"Japan",1997,11.135310253947,28.9,0.3786,31276.19308,0.886507306316341,1744.800165,"High-income",78.272
"Japan",1998,10.675437835397,29.2,0.3824,30795.08889,0.886507306316341,1637.681488,"High-income",78.398
"Japan",1999,10.895675685243,29.3,0.3894,30636.26612,0.886507306316341,1720.577552,"High-income",78.523
"Japan",2000,10.907846523175,29.5,0.4006,31430.63113,0.888017463548237,1804.265395,"High-income",78.649
"Japan",2001,10.720967187676,29.6,0.4132,31476.05207,0.889040925861409,1746.113716,"High-income",79.99
"Japan",2002,10.924111587835,29.8,0.4232,31416.12418,0.889040925861409,1742.890331,"High-income",81.647
"Japan",2003,10.943798520637,29.5,0.4306,31830.21758,0.89076721921,1760.317031,"High-income",83.196
"Japan",2004,10.858314704378,29.2,0.4404,32515.1158,0.89076721921,1772.821487,"High-income",84.64
"Japan",2005,10.919839720248,29.1,0.4424,33098.54747,0.892149539423744,1786.201371,"High-income",85.978
"Japan",2006,10.680161593441,29.1,0.4446,33531.51856,0.891305702637147,1757.976473,"High-income",87.118
"Japan",2007,10.944157972699,29.4,0.4463,33990.03603,0.891305702637147,1757.464662,"High-income",88.146
"Japan",2008,10.346341607874,30.3,0.4378,33557.6454,0.89144508572657,1736.359427,"High-income",89.103
"Japan",2009,9.815181405316,30.3,0.4263,31651.08377,0.893028695504032,1586.126541,"High-income",89.989
"Japan",2010,10.301088353524,30,0.4326,32942.20208,0.893028695504032,1647.717408,"High-income",90.812
"Japan",2011,10.692504038956,30.2,0.4313,33011.13423,0.893028695504032,1748.187292,"High-income",91.069
"Japan",2012,10.98894283304,30.1,0.4319,33518.44494,0.891636802334487,1794.66204,"High-income",91.148
"Japan",2013,11.128831377442,29.9,0.4334,34239.88625,0.885787626244367,1736.255639,"High-income",91.226
"Japan",2014,10.735033382081,29.7,0.4332,34386.90586,0.884123279666351,1676.987499,"High-income",91.304
"Japan",2015,10.420657771228,29.7,0.4339,34960.63938,0.884974917766947,1614.73771,"High-income",91.381
"Japan",2016,10.421606617911,29.9,0.4334,35242.19938,0.884974917766947,1589.615152,"High-income",91.457
"Japan",2017,10.329227890595,30.1,0.4331,35861.97285,0.887531594495659,1570.101595,"High-income",91.535
"Japan",2018,10.036647154468,30.6,0.4331,36138.52908,0.886593397080147,1532.6219,"High-income",91.616
"Japan",2019,9.7473064678612,30.9,0.4331,36043.7844,0.883797337838935,1493.454307,"High-income",91.698
"Japan",2020,9.2394750352708,31.4,0.4331,34650.79678,0.882630141890938,1418.781592,"High-income",91.782
"Japan",2021,9.371016846274,32,0.4331,35701.45427,NA,NA,"High-income",91.867
"Japan",2022,8.8114735227495,NA,0.4331,36202.63927,NA,NA,"High-income",91.955
"Japan",2023,8.3109488006248,NA,0.4331,36990.33011,NA,NA,"High-income",92.043
"Kazakhstan",1970,20.417568121596,NA,NA,NA,NA,NA,"Upper middle income",50.236
"Kazakhstan",1971,20.147460170087,NA,NA,NA,NA,NA,"Upper middle income",50.753
"Kazakhstan",1972,20.818675502309,NA,NA,NA,NA,NA,"Upper middle income",51.269
"Kazakhstan",1973,21.627310735467,NA,NA,NA,NA,NA,"Upper middle income",51.785
"Kazakhstan",1974,21.952234899054,NA,NA,NA,NA,NA,"Upper middle income",52.3
"Kazakhstan",1975,22.461744724863,NA,NA,NA,NA,NA,"Upper middle income",52.564
"Kazakhstan",1976,22.77089018687,NA,NA,NA,NA,NA,"Upper middle income",52.828
"Kazakhstan",1977,22.738874136582,NA,NA,NA,NA,NA,"Upper middle income",53.092
"Kazakhstan",1978,23.460912660832,NA,NA,NA,NA,NA,"Upper middle income",53.356
"Kazakhstan",1979,23.526670496675,NA,NA,NA,NA,NA,"Upper middle income",53.7
"Kazakhstan",1980,23.801302224646,NA,0.3421,NA,NA,374.6223125,"Upper middle income",54.142
"Kazakhstan",1981,22.467499868812,NA,0.3421,NA,NA,356.3302813,"Upper middle income",54.582
"Kazakhstan",1982,21.55854252919,NA,0.3421,NA,NA,353.5755625,"Upper middle income",55.022
"Kazakhstan",1983,20.982561291488,NA,0.3421,NA,NA,368.3622813,"Upper middle income",55.461
"Kazakhstan",1984,20.527388010576,NA,0.3421,NA,NA,377.40275,"Upper middle income",55.9
"Kazakhstan",1985,19.571547503391,NA,0.3421,NA,NA,400.1485938,"Upper middle income",56.01
"Kazakhstan",1986,19.432247277965,NA,0.3421,NA,NA,411.2900836,"Upper middle income",56.121
"Kazakhstan",1987,20.172179503859,NA,0.3421,NA,NA,416.2662971,"Upper middle income",56.231
"Kazakhstan",1988,20.425404704178,27.9,0.3421,NA,NA,436.3929168,"Upper middle income",56.341
"Kazakhstan",1989,20.202894410465,28.2,0.3421,NA,NA,420.0133178,"Upper middle income",56.357
"Kazakhstan",1990,20.980012366908,28.6,0.3421,5557.082157,NA,399.5638389,"Upper middle income",56.266
"Kazakhstan",1991,21.353046692763,29.1,0.3421,4910.153241,0.386839883861494,319.7327206,"Upper middle income",56.175
"Kazakhstan",1992,21.694330546686,29.6,0.3421,4635.421547,0.398485773362572,220.0147261,"Upper middle income",56.083
"Kazakhstan",1993,19.069417737236,30.1,0.3421,4223.128202,0.39307666578984,252.3156797,"Upper middle income",55.992
"Kazakhstan",1994,17.181071632059,30.5,0.3524,3740.978109,0.421982164524688,219.5318295,"Upper middle income",55.9
"Kazakhstan",1995,15.102920525971,30.9,0.3781,3498.514544,0.39285119536436,196.5017478,"Upper middle income",55.921
"Kazakhstan",1996,13.475743556238,31.3,0.4021,3583.369084,0.364969549700201,176.452991,"Upper middle income",55.943
"Kazakhstan",1997,11.938945245697,31.4,0.408,3728.963865,0.3636769373423,166.9902988,"Upper middle income",55.964
"Kazakhstan",1998,12.089507385662,31.5,0.4202,3750.564946,0.357190387026456,172.8026901,"Upper middle income",55.986
"Kazakhstan",1999,11.252040261211,31.6,0.4222,3899.657231,0.332786183600329,154.1372796,"Upper middle income",56.025
"Kazakhstan",2000,11.762060148034,31.7,0.4264,4269.330168,0.334638696017046,167.3410193,"Upper middle income",56.098
"Kazakhstan",2001,11.75466735754,31.8,0.4318,4822.528628,0.329174071241792,154.5815772,"Upper middle income",56.171
"Kazakhstan",2002,12.759746806067,31.4,0.4377,5267.699032,0.325297404342904,163.4687793,"Upper middle income",56.244
"Kazakhstan",2003,13.959139515023,31.1,0.4226,5724.431992,0.319774021701911,175.666974,"Upper middle income",56.317
"Kazakhstan",2004,14.764569185633,30.7,0.3896,6233.294394,0.330035369767218,181.2876825,"Upper middle income",56.39
"Kazakhstan",2005,15.581484496146,30.4,0.4121,6787.411555,0.332352527300899,197.5911486,"Upper middle income",56.463
"Kazakhstan",2006,17.114253821133,29.8,0.4172,7450.396871,0.332350936752462,229.3696528,"Upper middle income",56.536
"Kazakhstan",2007,17.688836150319,29.2,0.4006,8036.875998,0.339175240429101,239.7441739,"Upper middle income",56.609
"Kazakhstan",2008,20.303309523264,28.6,0.4029,8216.521816,0.339025159868413,229.1035147,"Upper middle income",56.682
"Kazakhstan",2009,18.345962561038,28.1,0.4099,8218.399126,0.339824920824596,219.3033563,"Upper middle income",56.755
"Kazakhstan",2010,19.385461485863,27.8,0.4051,8704.706555,0.336595682655489,210.736584,"Upper middle income",56.827
"Kazakhstan",2011,20.345508217885,27.6,0.3853,9223.302134,0.319356896458705,200.845513,"Upper middle income",56.9
"Kazakhstan",2012,19.892776223722,27.4,0.3878,9531.914776,0.303569318594538,228.6476197,"Upper middle income",56.973
"Kazakhstan",2013,20.66211219054,27.2,0.3877,9959.725869,0.306580078821135,250.1798604,"Upper middle income",57.046
"Kazakhstan",2014,17.294502442561,27.1,0.3778,10226.71005,0.306745973309333,264.4845629,"Upper middle income",57.118
"Kazakhstan",2015,15.243617726468,27,0.3622,10196.12263,0.309220796387964,299.657448,"Upper middle income",57.191
"Kazakhstan",2016,15.730928446864,27.1,0.3953,10151.42331,0.318480314784864,286.1474264,"Upper middle income",57.264
"Kazakhstan",2017,16.458769536374,27.2,0.3981,10404.27186,0.310566467055027,292.544175,"Upper middle income",57.336
"Kazakhstan",2018,16.479182876816,27.4,0.4024,10670.21201,0.302759201456895,289.2141015,"Upper middle income",57.428
"Kazakhstan",2019,15.666298497,27.5,0.4024,10989.68407,0.318539261456869,283.9214677,"Upper middle income",57.54
"Kazakhstan",2020,16.000421133714,27.7,0.4024,10565.03598,0.328881429367861,264.046965,"Upper middle income",57.671
"Kazakhstan",2021,17.049803048593,27.8,0.4024,10873.39153,NA,NA,"Upper middle income",57.821
"Kazakhstan",2022,16.774717413769,27.8,0.4024,11058.34824,NA,NA,"Upper middle income",57.99
"Kazakhstan",2023,16.601025287036,27.8,0.4024,11453.39527,NA,NA,"Upper middle income",58.179
"Kenya",1970,2.0208984770873,NA,NA,831.8018193,0.283930402696097,NA,"Low-income",10.295
"Kenya",1971,1.9875005557037,NA,NA,980.0294494,0.284815416485113,NA,"Low-income",10.778
"Kenya",1972,1.9735458417447,NA,NA,1108.227141,0.283817505133657,NA,"Low-income",11.282
"Kenya",1973,1.9336136846586,NA,NA,1133.748285,0.288371176863011,NA,"Low-income",11.805
"Kenya",1974,1.8893327057517,NA,NA,1140.552559,0.298522742850785,NA,"Low-income",12.349
"Kenya",1975,1.8396591699805,NA,NA,1113.009776,0.293470097507034,NA,"Low-income",12.914
"Kenya",1976,1.8009152415574,49.2,NA,1100.656501,0.296297151111099,NA,"Low-income",13.503
"Kenya",1977,1.7891325768578,49.1,NA,1165.368612,0.297603599386081,NA,"Low-income",14.112
"Kenya",1978,1.831079322059,49,NA,1203.767877,0.29347256922049,NA,"Low-income",14.745
"Kenya",1979,1.8786718610997,48.9,NA,1251.319133,0.284762858123686,NA,"Low-income",15.401
"Kenya",1980,1.7231911766332,48.8,0.5073,1275.282697,0.283215927285427,32.13695703,"Low-income",15.583
"Kenya",1981,1.6470567954084,48.7,0.5073,1276.927788,0.284147972616928,31.4645918,"Low-income",15.681
"Kenya",1982,1.6805447063474,48.6,0.5073,1250.613969,0.261227212134688,30.982625,"Low-income",15.78
"Kenya",1983,1.7350035634885,48.5,0.5073,1221.534859,0.259376094758972,32.4199375,"Low-income",15.879
"Kenya",1984,1.7536622240913,48.4,0.5073,1198.094372,0.255539858807183,32.95478906,"Low-income",15.979
"Kenya",1985,1.6877743357882,48.4,0.5073,1204.919324,0.255400371843539,32.65618359,"Low-income",16.079
"Kenya",1986,1.6860448195259,48.3,0.5073,1245.98851,0.255400371843539,33.91655779,"Low-income",16.18
"Kenya",1987,1.64211807686,48.2,0.5073,1274.22088,0.255400371843539,35.18734705,"Low-income",16.281
"Kenya",1988,1.6682508768966,48.1,0.5073,1306.364337,0.231758177456616,36.2391246,"Low-income",16.383
"Kenya",1989,1.6741678608562,48,0.5073,1320.507745,0.232532730055015,37.49897636,"Low-income",16.485
"Kenya",1990,1.6387211172491,47.9,0.5073,1329.333128,0.291332282319319,38.61779587,"Low-income",16.748
"Kenya",1991,1.5503241828946,47.8,0.5073,1305.464157,0.311910366754725,36.64022885,"Low-income",17.043
"Kenya",1992,1.518306938024,47.8,0.5073,1255.938706,0.435438148234457,37.65629025,"Low-income",17.342
"Kenya",1993,1.4865350805002,47.5,0.5073,1223.506167,0.463531735849675,36.59954928,"Low-income",17.645
"Kenya",1994,1.4639264445785,47.3,0.5073,1219.784111,0.464866135082742,37.79797804,"Low-income",17.952
"Kenya",1995,1.4443847908657,47.1,0.5179,1237.882505,0.465723236054739,39.81753039,"Low-income",18.263
